ccode,country,year,month,reign_type,milreg
90,Guatemala,1973,1,Military,1
90,Guatemala,1973,2,Military,1
90,Guatemala,1973,3,Military,1
90,Guatemala,1973,4,Military,1
90,Guatemala,1973,5,Military,1
90,Guatemala,1973,6,Military,1
90,Guatemala,1973,7,Military,1
90,Guatemala,1973,8,Military,1
90,Guatemala,1973,9,Military,1
90,Guatemala,1973,10,Military,1
90,Guatemala,1973,11,Military,1
90,Guatemala,1973,12,Military,1
90,Guatemala,1974,1,Military,1
90,Guatemala,1974,2,Military,1
90,Guatemala,1974,3,Military,1
90,Guatemala,1974,4,Military,1
90,Guatemala,1974,5,Military,1
90,Guatemala,1974,6,Military,1
90,Guatemala,1974,7,Military,1
90,Guatemala,1974,8,Military,1
90,Guatemala,1974,9,Military,1
90,Guatemala,1974,10,Military,1
90,Guatemala,1974,11,Military,1
90,Guatemala,1974,12,Military,1
90,Guatemala,1975,1,Military,1
90,Guatemala,1975,2,Military,1
90,Guatemala,1975,3,Military,1
90,Guatemala,1975,4,Military,1
90,Guatemala,1975,5,Military,1
90,Guatemala,1975,6,Military,1
90,Guatemala,1975,7,Military,1
90,Guatemala,1975,8,Military,1
90,Guatemala,1975,9,Military,1
90,Guatemala,1975,10,Military,1
90,Guatemala,1975,11,Military,1
90,Guatemala,1975,12,Military,1
90,Guatemala,1976,1,Military,1
90,Guatemala,1976,2,Military,1
90,Guatemala,1976,3,Military,1
90,Guatemala,1976,4,Military,1
90,Guatemala,1976,5,Military,1
90,Guatemala,1976,6,Military,1
90,Guatemala,1976,7,Military,1
90,Guatemala,1976,8,Military,1
90,Guatemala,1976,9,Military,1
90,Guatemala,1976,10,Military,1
90,Guatemala,1976,11,Military,1
90,Guatemala,1976,12,Military,1
90,Guatemala,1977,1,Military,1
90,Guatemala,1977,2,Military,1
90,Guatemala,1977,3,Military,1
90,Guatemala,1977,4,Military,1
90,Guatemala,1977,5,Military,1
90,Guatemala,1977,6,Military,1
90,Guatemala,1977,7,Military,1
90,Guatemala,1977,8,Military,1
90,Guatemala,1977,9,Military,1
90,Guatemala,1977,10,Military,1
90,Guatemala,1977,11,Military,1
90,Guatemala,1977,12,Military,1
90,Guatemala,1978,1,Military,1
90,Guatemala,1978,2,Military,1
90,Guatemala,1978,3,Military,1
90,Guatemala,1978,4,Military,1
90,Guatemala,1978,5,Military,1
90,Guatemala,1978,6,Military,1
90,Guatemala,1978,7,Military,1
90,Guatemala,1978,8,Military,1
90,Guatemala,1978,9,Military,1
90,Guatemala,1978,10,Military,1
90,Guatemala,1978,11,Military,1
90,Guatemala,1978,12,Military,1
90,Guatemala,1979,1,Military,1
90,Guatemala,1979,2,Military,1
90,Guatemala,1979,3,Military,1
90,Guatemala,1979,4,Military,1
90,Guatemala,1979,5,Military,1
90,Guatemala,1979,6,Military,1
90,Guatemala,1979,7,Military,1
90,Guatemala,1979,8,Military,1
90,Guatemala,1979,9,Military,1
90,Guatemala,1979,10,Military,1
90,Guatemala,1979,11,Military,1
90,Guatemala,1979,12,Military,1
90,Guatemala,1980,1,Military,1
90,Guatemala,1980,2,Military,1
90,Guatemala,1980,3,Military,1
90,Guatemala,1980,4,Military,1
90,Guatemala,1980,5,Military,1
90,Guatemala,1980,6,Military,1
90,Guatemala,1980,7,Military,1
90,Guatemala,1980,8,Military,1
90,Guatemala,1980,9,Military,1
90,Guatemala,1980,10,Military,1
90,Guatemala,1980,11,Military,1
90,Guatemala,1980,12,Military,1
90,Guatemala,1981,1,Military,1
90,Guatemala,1981,2,Military,1
90,Guatemala,1981,3,Military,1
90,Guatemala,1981,4,Military,1
90,Guatemala,1981,5,Military,1
90,Guatemala,1981,6,Military,1
90,Guatemala,1981,7,Military,1
90,Guatemala,1981,8,Military,1
90,Guatemala,1981,9,Military,1
90,Guatemala,1981,10,Military,1
90,Guatemala,1981,11,Military,1
90,Guatemala,1981,12,Military,1
90,Guatemala,1982,1,Military,1
90,Guatemala,1982,2,Military,1
90,Guatemala,1982,3,Military,1
90,Guatemala,1982,4,Military,1
90,Guatemala,1982,5,Military,1
90,Guatemala,1982,6,Military,1
90,Guatemala,1982,7,Military,1
90,Guatemala,1982,8,Military,1
90,Guatemala,1982,9,Military,1
90,Guatemala,1982,10,Military,1
90,Guatemala,1982,11,Military,1
90,Guatemala,1982,12,Military,1
90,Guatemala,1983,1,Military,1
90,Guatemala,1983,2,Military,1
90,Guatemala,1983,3,Military,1
90,Guatemala,1983,4,Military,1
90,Guatemala,1983,5,Military,1
90,Guatemala,1983,6,Military,1
90,Guatemala,1983,7,Military,1
90,Guatemala,1983,8,Military,1
90,Guatemala,1983,9,Military,1
90,Guatemala,1983,10,Military,1
90,Guatemala,1983,11,Military,1
90,Guatemala,1983,12,Military,1
90,Guatemala,1984,1,Military,1
90,Guatemala,1984,2,Military,1
90,Guatemala,1984,3,Military,1
90,Guatemala,1984,4,Military,1
90,Guatemala,1984,5,Military,1
90,Guatemala,1984,6,Military,1
90,Guatemala,1984,7,Military,1
90,Guatemala,1984,8,Military,1
90,Guatemala,1984,9,Military,1
90,Guatemala,1984,10,Military,1
90,Guatemala,1984,11,Military,1
90,Guatemala,1984,12,Military,1
90,Guatemala,1985,1,Military,1
90,Guatemala,1985,2,Military,1
90,Guatemala,1985,3,Military,1
90,Guatemala,1985,4,Military,1
90,Guatemala,1985,5,Military,1
90,Guatemala,1985,6,Military,1
90,Guatemala,1985,7,Military,1
90,Guatemala,1985,8,Military,1
90,Guatemala,1985,9,Military,1
90,Guatemala,1985,10,Military,1
90,Guatemala,1985,11,Military,1
90,Guatemala,1985,12,Military,1
90,Guatemala,1986,1,Military,1
91,Honduras,1972,12,Military,1
91,Honduras,1973,1,Military,1
91,Honduras,1973,2,Military,1
91,Honduras,1973,3,Military,1
91,Honduras,1973,4,Military,1
91,Honduras,1973,5,Military,1
91,Honduras,1973,6,Military,1
91,Honduras,1973,7,Military,1
91,Honduras,1973,8,Military,1
91,Honduras,1973,9,Military,1
91,Honduras,1973,10,Military,1
91,Honduras,1973,11,Military,1
91,Honduras,1973,12,Military,1
91,Honduras,1974,1,Military,1
91,Honduras,1974,2,Military,1
91,Honduras,1974,3,Military,1
91,Honduras,1974,4,Military,1
91,Honduras,1974,5,Military,1
91,Honduras,1974,6,Military,1
91,Honduras,1974,7,Military,1
91,Honduras,1974,8,Military,1
91,Honduras,1974,9,Military,1
91,Honduras,1974,10,Military,1
91,Honduras,1974,11,Military,1
91,Honduras,1974,12,Military,1
91,Honduras,1975,1,Military,1
91,Honduras,1975,2,Military,1
91,Honduras,1975,3,Military,1
91,Honduras,1975,4,Military,1
91,Honduras,1975,5,Military,1
91,Honduras,1975,6,Military,1
91,Honduras,1975,7,Military,1
91,Honduras,1975,8,Military,1
91,Honduras,1975,9,Military,1
91,Honduras,1975,10,Military,1
91,Honduras,1975,11,Military,1
91,Honduras,1975,12,Military,1
91,Honduras,1976,1,Military,1
91,Honduras,1976,2,Military,1
91,Honduras,1976,3,Military,1
91,Honduras,1976,4,Military,1
91,Honduras,1976,5,Military,1
91,Honduras,1976,6,Military,1
91,Honduras,1976,7,Military,1
91,Honduras,1976,8,Military,1
91,Honduras,1976,9,Military,1
91,Honduras,1976,10,Military,1
91,Honduras,1976,11,Military,1
91,Honduras,1976,12,Military,1
91,Honduras,1977,1,Military,1
91,Honduras,1977,2,Military,1
91,Honduras,1977,3,Military,1
91,Honduras,1977,4,Military,1
91,Honduras,1977,5,Military,1
91,Honduras,1977,6,Military,1
91,Honduras,1977,7,Military,1
91,Honduras,1977,8,Military,1
91,Honduras,1977,9,Military,1
91,Honduras,1977,10,Military,1
91,Honduras,1977,11,Military,1
91,Honduras,1977,12,Military,1
91,Honduras,1978,1,Military,1
91,Honduras,1978,2,Military,1
91,Honduras,1978,3,Military,1
91,Honduras,1978,4,Military,1
91,Honduras,1978,5,Military,1
91,Honduras,1978,6,Military,1
91,Honduras,1978,7,Military,1
91,Honduras,1978,8,Military,1
91,Honduras,1978,9,Military,1
91,Honduras,1978,10,Military,1
91,Honduras,1978,11,Military,1
91,Honduras,1978,12,Military,1
91,Honduras,1979,1,Military,1
91,Honduras,1979,2,Military,1
91,Honduras,1979,3,Military,1
91,Honduras,1979,4,Military,1
91,Honduras,1979,5,Military,1
91,Honduras,1979,6,Military,1
91,Honduras,1979,7,Military,1
91,Honduras,1979,8,Military,1
91,Honduras,1979,9,Military,1
91,Honduras,1979,10,Military,1
91,Honduras,1979,11,Military,1
91,Honduras,1979,12,Military,1
91,Honduras,1980,1,Military,1
91,Honduras,1980,2,Military,1
91,Honduras,1980,3,Military,1
91,Honduras,1980,4,Military,1
91,Honduras,1980,5,Military,1
91,Honduras,1980,6,Military,1
91,Honduras,1980,7,Military,1
91,Honduras,1980,8,Military,1
91,Honduras,1980,9,Military,1
91,Honduras,1980,10,Military,1
91,Honduras,1980,11,Military,1
91,Honduras,1980,12,Military,1
91,Honduras,1981,1,Military,1
91,Honduras,1981,2,Military,1
91,Honduras,1981,3,Military,1
91,Honduras,1981,4,Military,1
91,Honduras,1981,5,Military,1
91,Honduras,1981,6,Military,1
91,Honduras,1981,7,Military,1
91,Honduras,1981,8,Military,1
91,Honduras,1981,9,Military,1
91,Honduras,1981,10,Military,1
92,El Salvador,1950,1,Military,1
92,El Salvador,1950,2,Military,1
92,El Salvador,1950,3,Military,1
92,El Salvador,1950,4,Military,1
92,El Salvador,1950,5,Military,1
92,El Salvador,1950,6,Military,1
92,El Salvador,1950,7,Military,1
92,El Salvador,1950,8,Military,1
92,El Salvador,1950,9,Military,1
92,El Salvador,1960,10,Military,1
92,El Salvador,1960,11,Military,1
92,El Salvador,1960,12,Military,1
92,El Salvador,1961,1,Military,1
92,El Salvador,1961,2,Military,1
92,El Salvador,1961,3,Military,1
92,El Salvador,1961,4,Military,1
92,El Salvador,1961,5,Military,1
92,El Salvador,1961,6,Military,1
92,El Salvador,1961,7,Military,1
92,El Salvador,1961,8,Military,1
92,El Salvador,1961,9,Military,1
92,El Salvador,1961,10,Military,1
92,El Salvador,1961,11,Military,1
92,El Salvador,1961,12,Military,1
92,El Salvador,1962,1,Military,1
92,El Salvador,1979,10,Military,1
92,El Salvador,1979,11,Military,1
92,El Salvador,1979,12,Military,1
92,El Salvador,1980,1,Military,1
92,El Salvador,1980,2,Military,1
92,El Salvador,1980,3,Military,1
92,El Salvador,1980,4,Military,1
92,El Salvador,1980,5,Military,1
92,El Salvador,1980,6,Military,1
92,El Salvador,1980,7,Military,1
92,El Salvador,1980,8,Military,1
92,El Salvador,1980,9,Military,1
92,El Salvador,1980,10,Military,1
92,El Salvador,1980,11,Military,1
92,El Salvador,1980,12,Military,1
92,El Salvador,1981,1,Military,1
92,El Salvador,1981,2,Military,1
92,El Salvador,1981,3,Military,1
92,El Salvador,1981,4,Military,1
92,El Salvador,1981,5,Military,1
92,El Salvador,1981,6,Military,1
92,El Salvador,1981,7,Military,1
92,El Salvador,1981,8,Military,1
92,El Salvador,1981,9,Military,1
92,El Salvador,1981,10,Military,1
92,El Salvador,1981,11,Military,1
92,El Salvador,1981,12,Military,1
92,El Salvador,1982,1,Military,1
92,El Salvador,1982,2,Military,1
92,El Salvador,1982,3,Military,1
92,El Salvador,1982,4,Military,1
92,El Salvador,1982,5,Military,1
130,Ecuador,1963,7,Military,1
130,Ecuador,1963,8,Military,1
130,Ecuador,1963,9,Military,1
130,Ecuador,1963,10,Military,1
130,Ecuador,1963,11,Military,1
130,Ecuador,1963,12,Military,1
130,Ecuador,1964,1,Military,1
130,Ecuador,1964,2,Military,1
130,Ecuador,1964,3,Military,1
130,Ecuador,1964,4,Military,1
130,Ecuador,1964,5,Military,1
130,Ecuador,1964,6,Military,1
130,Ecuador,1964,7,Military,1
130,Ecuador,1964,8,Military,1
130,Ecuador,1964,9,Military,1
130,Ecuador,1964,10,Military,1
130,Ecuador,1964,11,Military,1
130,Ecuador,1964,12,Military,1
130,Ecuador,1965,1,Military,1
130,Ecuador,1965,2,Military,1
130,Ecuador,1965,3,Military,1
130,Ecuador,1965,4,Military,1
130,Ecuador,1965,5,Military,1
130,Ecuador,1965,6,Military,1
130,Ecuador,1965,7,Military,1
130,Ecuador,1965,8,Military,1
130,Ecuador,1965,9,Military,1
130,Ecuador,1965,10,Military,1
130,Ecuador,1965,11,Military,1
130,Ecuador,1965,12,Military,1
130,Ecuador,1966,1,Military,1
130,Ecuador,1966,2,Military,1
130,Ecuador,1966,3,Military,1
130,Ecuador,1972,2,Military,1
130,Ecuador,1972,3,Military,1
130,Ecuador,1972,4,Military,1
130,Ecuador,1972,5,Military,1
130,Ecuador,1972,6,Military,1
130,Ecuador,1972,7,Military,1
130,Ecuador,1972,8,Military,1
130,Ecuador,1972,9,Military,1
130,Ecuador,1972,10,Military,1
130,Ecuador,1972,11,Military,1
130,Ecuador,1972,12,Military,1
130,Ecuador,1973,1,Military,1
130,Ecuador,1973,2,Military,1
130,Ecuador,1973,3,Military,1
130,Ecuador,1973,4,Military,1
130,Ecuador,1973,5,Military,1
130,Ecuador,1973,6,Military,1
130,Ecuador,1973,7,Military,1
130,Ecuador,1973,8,Military,1
130,Ecuador,1973,9,Military,1
130,Ecuador,1973,10,Military,1
130,Ecuador,1973,11,Military,1
130,Ecuador,1973,12,Military,1
130,Ecuador,1974,1,Military,1
130,Ecuador,1974,2,Military,1
130,Ecuador,1974,3,Military,1
130,Ecuador,1974,4,Military,1
130,Ecuador,1974,5,Military,1
130,Ecuador,1974,6,Military,1
130,Ecuador,1974,7,Military,1
130,Ecuador,1974,8,Military,1
130,Ecuador,1974,9,Military,1
130,Ecuador,1974,10,Military,1
130,Ecuador,1974,11,Military,1
130,Ecuador,1974,12,Military,1
130,Ecuador,1975,1,Military,1
130,Ecuador,1975,2,Military,1
130,Ecuador,1975,3,Military,1
130,Ecuador,1975,4,Military,1
130,Ecuador,1975,5,Military,1
130,Ecuador,1975,6,Military,1
130,Ecuador,1975,7,Military,1
130,Ecuador,1975,8,Military,1
130,Ecuador,1975,9,Military,1
130,Ecuador,1975,10,Military,1
130,Ecuador,1975,11,Military,1
130,Ecuador,1975,12,Military,1
130,Ecuador,1976,1,Military,1
130,Ecuador,1976,2,Military,1
130,Ecuador,1976,3,Military,1
130,Ecuador,1976,4,Military,1
130,Ecuador,1976,5,Military,1
130,Ecuador,1976,6,Military,1
130,Ecuador,1976,7,Military,1
130,Ecuador,1976,8,Military,1
130,Ecuador,1976,9,Military,1
130,Ecuador,1976,10,Military,1
130,Ecuador,1976,11,Military,1
130,Ecuador,1976,12,Military,1
130,Ecuador,1977,1,Military,1
130,Ecuador,1977,2,Military,1
130,Ecuador,1977,3,Military,1
130,Ecuador,1977,4,Military,1
130,Ecuador,1977,5,Military,1
130,Ecuador,1977,6,Military,1
130,Ecuador,1977,7,Military,1
130,Ecuador,1977,8,Military,1
130,Ecuador,1977,9,Military,1
130,Ecuador,1977,10,Military,1
130,Ecuador,1977,11,Military,1
130,Ecuador,1977,12,Military,1
130,Ecuador,1978,1,Military,1
130,Ecuador,1978,2,Military,1
130,Ecuador,1978,3,Military,1
130,Ecuador,1978,4,Military,1
130,Ecuador,1978,5,Military,1
130,Ecuador,1978,6,Military,1
130,Ecuador,1978,7,Military,1
130,Ecuador,1978,8,Military,1
130,Ecuador,1978,9,Military,1
130,Ecuador,1978,10,Military,1
130,Ecuador,1978,11,Military,1
130,Ecuador,1978,12,Military,1
130,Ecuador,1979,1,Military,1
130,Ecuador,1979,2,Military,1
130,Ecuador,1979,3,Military,1
135,Peru,1968,10,Military,1
135,Peru,1968,11,Military,1
135,Peru,1968,12,Military,1
135,Peru,1969,1,Military,1
135,Peru,1969,2,Military,1
135,Peru,1969,3,Military,1
135,Peru,1969,4,Military,1
135,Peru,1969,5,Military,1
135,Peru,1969,6,Military,1
135,Peru,1969,7,Military,1
135,Peru,1969,8,Military,1
135,Peru,1969,9,Military,1
135,Peru,1969,10,Military,1
135,Peru,1969,11,Military,1
135,Peru,1969,12,Military,1
135,Peru,1970,1,Military,1
135,Peru,1970,2,Military,1
135,Peru,1970,3,Military,1
135,Peru,1970,4,Military,1
135,Peru,1970,5,Military,1
135,Peru,1970,6,Military,1
135,Peru,1970,7,Military,1
135,Peru,1970,8,Military,1
135,Peru,1970,9,Military,1
135,Peru,1970,10,Military,1
135,Peru,1970,11,Military,1
135,Peru,1970,12,Military,1
135,Peru,1971,1,Military,1
135,Peru,1971,2,Military,1
135,Peru,1971,3,Military,1
135,Peru,1971,4,Military,1
135,Peru,1971,5,Military,1
135,Peru,1971,6,Military,1
135,Peru,1971,7,Military,1
135,Peru,1971,8,Military,1
135,Peru,1971,9,Military,1
135,Peru,1971,10,Military,1
135,Peru,1971,11,Military,1
135,Peru,1971,12,Military,1
135,Peru,1972,1,Military,1
135,Peru,1972,2,Military,1
135,Peru,1972,3,Military,1
135,Peru,1972,4,Military,1
135,Peru,1972,5,Military,1
135,Peru,1972,6,Military,1
135,Peru,1972,7,Military,1
135,Peru,1972,8,Military,1
135,Peru,1972,9,Military,1
135,Peru,1972,10,Military,1
135,Peru,1972,11,Military,1
135,Peru,1972,12,Military,1
135,Peru,1973,1,Military,1
135,Peru,1973,2,Military,1
135,Peru,1973,3,Military,1
135,Peru,1973,4,Military,1
135,Peru,1973,5,Military,1
135,Peru,1973,6,Military,1
135,Peru,1973,7,Military,1
135,Peru,1973,8,Military,1
135,Peru,1973,9,Military,1
135,Peru,1973,10,Military,1
135,Peru,1973,11,Military,1
135,Peru,1973,12,Military,1
135,Peru,1974,1,Military,1
135,Peru,1974,2,Military,1
135,Peru,1974,3,Military,1
135,Peru,1974,4,Military,1
135,Peru,1974,5,Military,1
135,Peru,1974,6,Military,1
135,Peru,1974,7,Military,1
135,Peru,1974,8,Military,1
135,Peru,1974,9,Military,1
135,Peru,1974,10,Military,1
135,Peru,1974,11,Military,1
135,Peru,1974,12,Military,1
135,Peru,1975,1,Military,1
135,Peru,1975,2,Military,1
135,Peru,1975,3,Military,1
135,Peru,1975,4,Military,1
135,Peru,1975,5,Military,1
135,Peru,1975,6,Military,1
135,Peru,1975,7,Military,1
135,Peru,1975,8,Military,1
135,Peru,1975,9,Military,1
135,Peru,1975,10,Military,1
135,Peru,1975,11,Military,1
135,Peru,1975,12,Military,1
135,Peru,1976,1,Military,1
135,Peru,1976,2,Military,1
135,Peru,1976,3,Military,1
135,Peru,1976,4,Military,1
135,Peru,1976,5,Military,1
135,Peru,1976,6,Military,1
135,Peru,1976,7,Military,1
135,Peru,1976,8,Military,1
135,Peru,1976,9,Military,1
135,Peru,1976,10,Military,1
135,Peru,1976,11,Military,1
135,Peru,1976,12,Military,1
135,Peru,1977,1,Military,1
135,Peru,1977,2,Military,1
135,Peru,1977,3,Military,1
135,Peru,1977,4,Military,1
135,Peru,1977,5,Military,1
135,Peru,1977,6,Military,1
135,Peru,1977,7,Military,1
135,Peru,1977,8,Military,1
135,Peru,1977,9,Military,1
135,Peru,1977,10,Military,1
135,Peru,1977,11,Military,1
135,Peru,1977,12,Military,1
135,Peru,1978,1,Military,1
135,Peru,1978,2,Military,1
135,Peru,1978,3,Military,1
135,Peru,1978,4,Military,1
135,Peru,1978,5,Military,1
135,Peru,1978,6,Military,1
135,Peru,1978,7,Military,1
135,Peru,1978,8,Military,1
135,Peru,1978,9,Military,1
135,Peru,1978,10,Military,1
135,Peru,1978,11,Military,1
135,Peru,1978,12,Military,1
135,Peru,1979,1,Military,1
135,Peru,1979,2,Military,1
135,Peru,1979,3,Military,1
135,Peru,1979,4,Military,1
135,Peru,1979,5,Military,1
135,Peru,1979,6,Military,1
135,Peru,1979,7,Military,1
135,Peru,1979,8,Military,1
135,Peru,1979,9,Military,1
135,Peru,1979,10,Military,1
135,Peru,1979,11,Military,1
135,Peru,1979,12,Military,1
135,Peru,1980,1,Military,1
135,Peru,1980,2,Military,1
135,Peru,1980,3,Military,1
135,Peru,1980,4,Military,1
140,Brazil,1964,4,Military,1
140,Brazil,1964,5,Military,1
140,Brazil,1964,6,Military,1
140,Brazil,1964,7,Military,1
140,Brazil,1964,8,Military,1
140,Brazil,1964,9,Military,1
140,Brazil,1964,10,Military,1
140,Brazil,1964,11,Military,1
140,Brazil,1964,12,Military,1
140,Brazil,1965,1,Military,1
140,Brazil,1965,2,Military,1
140,Brazil,1965,3,Military,1
140,Brazil,1965,4,Military,1
140,Brazil,1965,5,Military,1
140,Brazil,1965,6,Military,1
140,Brazil,1965,7,Military,1
140,Brazil,1965,8,Military,1
140,Brazil,1965,9,Military,1
140,Brazil,1965,10,Military,1
140,Brazil,1965,11,Military,1
140,Brazil,1965,12,Military,1
